C:\LipidView Data\LV Results\200529_XtrIL_ExampleData_TAG_NL.txt	Peak Intensities																					
Sample Name						Sample 1	Sample 2	Sample 3	Sample 4	Sample 5	Sample 6	Sample 7	Sample 8	Sample 9	Sample 10	Sample 11	Sample 12	Sample 13	Sample 14	Sample 15	Sample 16	Kon A
920.8	319.3	Positive	Confirmed and Common Results	TAG 55:1+NH4	(-FA 20:5)	57750	51500	40250	118125	82750	80625	40125	73000	44375	46625	39000	32875	55250	81625	61500	74125	25375
920.8	345.3	Positive	Confirmed and Common Results	TAG 55:1+NH4	(-FA 22:6)	148125	97250	41375	121000	86875	90000	37375	77500	63500	61375	28250	61125	81875	97625	106125	72250	27750
918.9	273.3	Positive	Confirmed and Common Results	TAG 55:2+NH4	(-FA 16:0)	114625	126625	57375	142750	161625	148125	57125	177500	92875	116625	79125	72875	139250	184000	169500	158750	26875
918.9	299.3	Positive	Confirmed and Common Results	TAG 55:2+NH4	(-FA 18:1)	330500	344750	179125	573875	430000	468500	235125	424125	307625	325125	269500	192500	428250	511375	570000	481625	57000
918.9	301.3	Positive	Confirmed and Common Results	TAG 55:2+NH4	(-FA 18:0)	119250	84000	61375	137125	149000	105500	52875	126000	70875	83375	57500	61125	119500	154000	164000	115250	20750
918.9	315.3	Positive	Confirmed and Common Results	TAG 55:2+NH4	(-FA 19:0)	173125	143000	106000	513125	186625	191875	87500	138125	102250	202625	127125	80250	198250	266500	160250	160500	26125
918.9	327.3	Positive	Confirmed and Common Results	TAG 55:2+NH4	(-FA 20:1)	132250	139625	59625	99125	151500	161500	75000	132750	97375	93125	103875	69375	155250	209750	191000	165625	21750
916.9	285.3	Positive	Confirmed and Common Results	TAG 55:3+NH4	(-FA 17:1)	128625	107750	63625	100625	110125	112125	93500	103125	103875	93750	83500	76000	123500	183000	124875	151750	0
916.9	299.3	Positive	Confirmed and Common Results	TAG 55:3+NH4	(-FA 18:1)	650000	551875	289500	789500	649375	637500	329625	595875	446750	625250	541000	339625	879500	1100875	846125	916750	62500
916.9	301.3	Positive	Confirmed and Common Results	TAG 55:3+NH4	(-FA 18:0)	70000	64750	27125	51625	97875	48875	26500	63750	33250	47125	58750	44000	60250	80125	65125	0	14125
916.9	315.3	Positive	Confirmed and Common Results	TAG 55:3+NH4	(-FA 19:0)	66625	80875	42000	79375	165625	66250	28750	72875	38000	65875	42000	40500	53625	70500	71500	54500	33500
936.7	273.3	Positive	Confirmed and Common Results	TAG 56:0+NH4	(-FA 16:0)	531250	621875	300500	325125	470750	534250	257875	495250	372750	636750	374250	261125	617500	732125	816250	626125	309250
936.7	329.3	Positive	Confirmed and Common Results	TAG 56:0+NH4	(-FA 20:0)	161125	159625	88125	97500	204500	113875	50500	117875	127125	97500	127500	91125	216250	277125	298500	255875	91500
934.6	259.3	Positive	Confirmed and Common Results	TAG 56:1+NH4	(-FA 15:0)	272250	673000	142500	247875	263375	345000	126250	261125	215000	338125	300500	179750	362000	366125	396500	316125	302000
934.6	271.3	Positive	Confirmed and Common Results	TAG 56:1+NH4	(-FA 16:1)	313125	445625	274625	259625	434000	534875	149000	444875	273875	449000	212500	271375	469875	563125	632000	575625	353500
934.6	297.3	Positive	Confirmed and Common Results	TAG 56:1+NH4	(-FA 18:2)	444125	1236875	268500	415375	373125	573875	237375	386250	420000	575250	515875	360250	624750	696625	679625	489000	501500
934.6	301.3	Positive	Confirmed and Common Results	TAG 56:1+NH4	(-FA 18:0)	158250	101875	73500	0	209250	164250	0	132875	80625	111875	168750	54375	154875	180625	0	138125	0
934.6	315.3	Positive	Confirmed and Common Results	TAG 56:1+NH4	(-FA 19:0)	167875	325875	98000	192500	263875	163375	75750	112250	158000	196250	142625	126625	189375	208500	216875	194625	149750
934.6	327.3	Positive	Confirmed and Common Results	TAG 56:1+NH4	(-FA 20:1)	125875	149125	138250	84875	152625	140000	63875	190375	110000	151625	98250	95375	223625	198875	192250	168875	132750
934.6	329.3	Positive	Confirmed and Common Results	TAG 56:1+NH4	(-FA 20:0)	120750	82000	44000	100625	120875	157750	64625	120000	75875	125375	166625	57000	92250	137750	142250	0	41250
932.9	271.3	Positive	Confirmed and Common Results	TAG 56:2+NH4	(-FA 16:1)	152125	103625	76750	163250	163750	210750	85250	165375	83625	115250	114250	74375	188750	161875	144875	194250	87250
932.9	273.3	Positive	Confirmed and Common Results	TAG 56:2+NH4	(-FA 16:0)	319875	236500	144125	229125	309500	293250	147750	276875	264875	350625	193500	200875	363250	406750	386500	458875	42375
932.9	295.3	Positive	Confirmed and Common Results	TAG 56:2+NH4	(-FA 18:3)	55625	49625	24375	26375	0	30125	0	0	0	31000	28000	24125	29375	60125	32500	25375	27750
932.9	299.3	Positive	Confirmed and Common Results	TAG 56:2+NH4	(-FA 18:1)	705000	570125	412125	634125	831375	891250	394250	714375	622250	677625	550250	362500	952375	1106750	1106000	1072625	60375
932.9	301.3	Positive	Confirmed and Common Results	TAG 56:2+NH4	(-FA 18:0)	240125	217750	168625	232625	325125	278125	166500	290750	206875	263375	167750	136000	327375	369250	374250	439500	42875
932.9	325.3	Positive	Confirmed and Common Results	TAG 56:2+NH4	(-FA 20:2)	74250	102750	68875	54750	70625	63625	0	89000	48125	62500	49250	47625	115750	130000	148250	96750	48625
932.9	327.3	Positive	Confirmed and Common Results	TAG 56:2+NH4	(-FA 20:1)	462000	439125	209500	385500	400750	470000	225875	415625	304875	356250	216000	206625	556875	623500	526500	619000	40125
932.9	329.3	Positive	Confirmed and Common Results	TAG 56:2+NH4	(-FA 20:0)	213250	180625	162875	229875	237875	267250	154000	190375	111875	181250	168375	102000	215250	327125	206125	210250	55250
930.7	245.3	Positive	Confirmed and Common Results	TAG 56:3+NH4	(-FA 14:0)	150500	173625	99250	106500	178625	159625	72875	188625	168250	160375	59125	122375	222000	295500	298125	231375	186375
930.7	273.3	Positive	Confirmed and Common Results	TAG 56:3+NH4	(-FA 16:0)	178750	159500	57125	149500	94625	81875	42375	120500	107000	156125	100375	45000	181875	227375	209250	187375	35875
930.7	297.3	Positive	Confirmed and Common Results	TAG 56:3+NH4	(-FA 18:2)	97000	83375	71500	107250	137625	84000	0	121375	40250	58375	78250	78500	90125	75375	64125	88250	31125
930.7	299.3	Positive	Confirmed and Common Results	TAG 56:3+NH4	(-FA 18:1)	2881750	2609750	1363000	2483875	2195875	2381000	1225625	1865625	1794250	2310125	1535500	1313000	3091500	3460125	3211125	3338250	80500
930.7	301.3	Positive	Confirmed and Common Results	TAG 56:3+NH4	(-FA 18:0)	129625	145250	87625	122125	97625	74875	46375	122750	114750	120750	75875	64625	178625	115875	118375	103750	27875
930.7	325.3	Positive	Confirmed and Common Results	TAG 56:3+NH4	(-FA 20:2)	136000	114000	85625	120750	112375	85625	85125	99500	97750	120250	72875	68500	188000	205250	171375	132250	11000
930.7	327.3	Positive	Confirmed and Common Results	TAG 56:3+NH4	(-FA 20:1)	1639750	1471125	779125	1350750	1191625	1456250	672000	1093500	1004375	1406875	855000	631750	1743625	1969375	1888625	1866000	50250
930.7	329.3	Positive	Confirmed and Common Results	TAG 56:3+NH4	(-FA 20:0)	83500	72750	65125	66750	79750	99000	67375	91375	47000	49250	69125	78375	78875	60000	54000	45000	27125
928.9	273.3	Positive	Confirmed and Common Results	TAG 56:4+NH4	(-FA 16:0)	110250	74000	40375	81375	90875	65875	25875	76750	77750	66500	38750	25000	64250	84625	0	69500	32875
928.9	297.3	Positive	Confirmed and Common Results	TAG 56:4+NH4	(-FA 18:2)	186250	176750	240750	145000	213250	173125	107250	184250	105125	145500	162250	120500	114500	140875	160125	145125	19875
928.9	299.3	Positive	Confirmed and Common Results	TAG 56:4+NH4	(-FA 18:1)	500000	383625	282000	445750	313250	395125	240250	291375	266500	441875	287250	273000	545375	625750	473625	539250	89500
928.9	325.3	Positive	Confirmed and Common Results	TAG 56:4+NH4	(-FA 20:2)	397625	332250	165000	318625	197875	151750	120750	191125	164500	264625	219375	176125	400875	391750	407625	355375	25875
928.9	327.3	Positive	Confirmed and Common Results	TAG 56:4+NH4	(-FA 20:1)	139375	141625	100125	126000	139750	134000	90000	134750	105375	101000	141125	76750	148000	149000	152625	175250	42000
926.7	217.3	Positive	Confirmed and Common Results	TAG 56:5+NH4	(-FA 12:0)	134125	101750	35125	80000	88125	109625	41500	46125	77000	92750	39625	38875	62125	57375	75875	76125	23750
926.7	273.3	Positive	Confirmed and Common Results	TAG 56:5+NH4	(-FA 16:0)	107625	101125	58250	101000	96250	91375	28500	158500	58500	89250	46750	30750	73375	91375	98000	72750	24375
926.7	297.3	Positive	Confirmed and Common Results	TAG 56:5+NH4	(-FA 18:2)	101500	72125	112000	58875	101375	105125	51375	108375	57625	57250	119875	84625	47750	75375	57250	58500	34875
926.7	299.3	Positive	Confirmed and Common Results	TAG 56:5+NH4	(-FA 18:1)	171250	157125	91250	134375	122875	131250	51750	135000	110875	101000	107500	83375	180500	189250	198250	172750	36250
926.7	301.3	Positive	Confirmed and Common Results	TAG 56:5+NH4	(-FA 18:0)	64000	80000	39125	68000	69250	75625	31875	68500	56250	50250	58375	38875	60750	71500	78000	39625	0
926.7	319.3	Positive	Confirmed and Common Results	TAG 56:5+NH4	(-FA 20:5)	154750	160875	48000	66250	165750	98750	59250	156750	80125	75000	75875	65250	147375	131125	139250	123500	77000
926.7	321.3	Positive	Confirmed and Common Results	TAG 56:5+NH4	(-FA 20:4)	148375	118750	69625	106375	90125	106625	77625	82625	94750	98375	81000	85750	93875	147625	126500	108875	44750
926.7	325.3	Positive	Confirmed and Common Results	TAG 56:5+NH4	(-FA 20:2)	74375	57500	24625	49625	48000	34500	43625	28375	50000	43250	54750	42875	60500	38375	31625	32875	29250
924.7	217.3	Positive	Confirmed and Common Results	TAG 56:6+NH4	(-FA 12:0)	61500	43500	23625	24625	59750	43875	21375	38375	29500	41875	41250	29625	30375	30125	33750	31250	21250
924.7	273.3	Positive	Confirmed and Common Results	TAG 56:6+NH4	(-FA 16:0)	347000	302000	175750	324375	344500	310375	107125	349375	267875	276375	138625	149875	336875	347875	334000	248000	154000
924.7	297.3	Positive	Confirmed and Common Results	TAG 56:6+NH4	(-FA 18:2)	73500	42000	39375	69500	57625	48750	37500	54375	35250	43750	44500	26875	27250	41625	51500	24750	31000
924.7	299.3	Positive	Confirmed and Common Results	TAG 56:6+NH4	(-FA 18:1)	154750	137250	69500	115125	87625	90625	45750	69750	96125	88375	55250	50000	127750	145375	148375	141875	19500
924.7	301.3	Positive	Confirmed and Common Results	TAG 56:6+NH4	(-FA 18:0)	131500	138875	100875	188250	202875	122375	61750	125375	143875	138750	88125	88375	132000	171000	158625	150000	90375
924.7	319.3	Positive	Confirmed and Common Results	TAG 56:6+NH4	(-FA 20:5)	110125	109000	57375	78500	133375	110875	75250	145375	95250	90000	70250	58500	100500	118750	152500	99000	45250
924.7	321.3	Positive	Confirmed and Common Results	TAG 56:6+NH4	(-FA 20:4)	180250	130625	109750	122625	123000	141125	92000	123250	94625	110750	78250	64250	192375	225500	207125	195375	29250
924.7	345.3	Positive	Confirmed and Common Results	TAG 56:6+NH4	(-FA 22:6)	97000	80875	0	80625	52375	63250	23000	42500	46750	52125	28250	33125	70000	84625	64625	48375	25625
922.7	259.3	Positive	Confirmed and Common Results	TAG 56:7+NH4	(-FA 15:0)	220750	296125	114250	173250	254375	195500	94500	251250	183750	306250	173125	111125	278750	380250	405625	297875	203375
922.7	273.3	Positive	Confirmed and Common Results	TAG 56:7+NH4	(-FA 16:0)	208250	165000	83750	181375	280500	224500	84125	148125	128000	232625	170375	68000	135500	201125	131875	179375	76125
922.7	297.3	Positive	Confirmed and Common Results	TAG 56:7+NH4	(-FA 18:2)	48625	43125	37125	58500	42750	49625	11500	43250	18250	31000	35625	31875	35625	37250	41000	26375	8625
922.7	299.3	Positive	Confirmed and Common Results	TAG 56:7+NH4	(-FA 18:1)	60125	55500	72250	63250	61875	63250	25750	55375	48500	79875	26250	41375	107250	120750	87250	74875	19250
922.7	315.3	Positive	Confirmed and Common Results	TAG 56:7+NH4	(-FA 19:0)	146500	144125	50125	124250	189000	119750	57250	81500	56750	87750	77000	53875	160625	183375	172750	156875	106000
922.7	319.3	Positive	Confirmed and Common Results	TAG 56:7+NH4	(-FA 20:5)	127375	117875	106250	120875	133875	103250	82125	145125	94625	96875	106500	62375	103875	100500	130625	102000	56750
922.7	321.3	Positive	Confirmed and Common Results	TAG 56:7+NH4	(-FA 20:4)	51875	61875	31250	41250	57625	36625	20750	42250	32625	38000	55625	29625	40500	47500	42750	32125	19000
922.7	345.3	Positive	Confirmed and Common Results	TAG 56:7+NH4	(-FA 22:6)	170125	165375	85625	158375	145000	141875	59125	102500	113500	93125	67125	67250	162000	268250	198500	183625	24250
962.9	273.3	Positive	Confirmed and Common Results	TAG 58:1+NH4	(-FA 16:0)	124375	126500	61250	152125	106875	130750	45500	101375	104250	126125	117750	57500	135625	141625	155500	152875	42125
962.9	299.3	Positive	Confirmed and Common Results	TAG 58:1+NH4	(-FA 18:1)	211000	313000	126625	202750	269625	311875	98750	286625	181625	336000	221750	186625	313250	365375	473000	349000	180875
960.9	271.3	Positive	Confirmed and Common Results	TAG 58:2+NH4	(-FA 16:1)	101500	85500	60625	130375	117125	111750	53625	92500	65000	94750	114250	47625	84875	91500	117625	100125	41250
960.9	297.3	Positive	Confirmed and Common Results	TAG 58:2+NH4	(-FA 18:2)	253250	381500	201375	163375	309375	259375	128125	331875	162125	251625	121125	205500	267500	441500	358875	318125	208500
960.9	301.3	Positive	Confirmed and Common Results	TAG 58:2+NH4	(-FA 18:0)	113375	100125	91875	78375	97375	116625	63750	103000	96500	84500	86875	70000	146625	125000	122500	120375	39375
958.7	299.3	Positive	Confirmed and Common Results	TAG 58:3+NH4	(-FA 18:1)	542750	467375	296875	537375	443875	473375	291375	371250	340625	455625	321000	286125	649625	730250	700250	768625	65000
958.7	327.3	Positive	Confirmed and Common Results	TAG 58:3+NH4	(-FA 20:1)	564750	643375	245000	522375	489750	486500	269375	473375	442375	519625	318750	277000	596750	566875	477000	578250	305750
956.6	271.3	Positive	Confirmed and Common Results	TAG 58:4+NH4	(-FA 16:1)	165375	145000	83625	131875	135750	183125	104500	150500	248250	209750	69625	157125	246500	296500	325125	217250	344500
956.6	295.3	Positive	Confirmed and Common Results	TAG 58:4+NH4	(-FA 18:3)	7170875	7500250	0	7291000	6385000	6475625	3679250	6248875	5574500	6310750	0	0	5950750	6479875	6897750	6103375	5181250
956.6	297.3	Positive	Confirmed and Common Results	TAG 58:4+NH4	(-FA 18:2)	0	0	0	262375	297250	253500	142750	286500	0	0	198000	199375	240750	290375	0	0	0
956.6	299.3	Positive	Confirmed and Common Results	TAG 58:4+NH4	(-FA 18:1)	306625	243250	0	231625	134125	124375	0	124250	154750	173125	124000	104750	279750	255625	263125	296875	0
956.6	301.3	Positive	Confirmed and Common Results	TAG 58:4+NH4	(-FA 18:0)	71125	52875	29500	33250	0	43750	32000	58750	32250	25250	29750	23750	29125	40875	47500	33875	0
956.6	327.3	Positive	Confirmed and Common Results	TAG 58:4+NH4	(-FA 20:1)	0	0	0	0	309125	0	0	308750	0	0	0	0	0	0	0	0	0
954.8	217.3	Positive	Confirmed and Common Results	TAG 58:5+NH4	(-FA 12:0)	33000	45750	34000	20625	30750	45250	13750	26625	25000	38125	33750	15625	42625	44000	40125	31375	32000
954.8	295.3	Positive	Confirmed and Common Results	TAG 58:5+NH4	(-FA 18:3)	1059125	1123750	548375	1060625	942125	1024750	571000	953750	941375	902750	706375	630875	831125	975875	999250	904250	875500
954.8	301.3	Positive	Confirmed and Common Results	TAG 58:5+NH4	(-FA 18:0)	94000	96625	51750	78500	96875	69500	25750	83500	58625	82750	71375	42250	79375	81500	55125	77250	41375
954.8	325.3	Positive	Confirmed and Common Results	TAG 58:5+NH4	(-FA 20:2)	1827375	1972875	875875	1757250	1499875	1616500	891500	1424125	1284125	1606625	1059500	904500	1529750	1634250	1832625	1581125	1217875
954.8	327.3	Positive	Confirmed and Common Results	TAG 58:5+NH4	(-FA 20:1)	77375	81375	36375	95125	55500	68250	36875	74125	56875	72500	31375	57250	64375	77375	104625	55375	66250
952.7	217.3	Positive	Confirmed and Common Results	TAG 58:6+NH4	(-FA 12:0)	47875	46750	17750	35375	39000	41625	20750	47250	25875	31625	10250	21875	51875	52250	37750	32250	14750
952.7	297.3	Positive	Confirmed and Common Results	TAG 58:6+NH4	(-FA 18:2)	152750	128750	38000	105500	67750	104750	61625	103625	94500	105750	36500	49500	101625	106500	135250	84625	101000
952.7	299.3	Positive	Confirmed and Common Results	TAG 58:6+NH4	(-FA 18:1)	139375	103250	46625	115625	73625	79375	52125	79125	67000	75000	84375	57250	92125	128500	100250	87125	60125
952.7	315.3	Positive	Confirmed and Common Results	TAG 58:6+NH4	(-FA 19:0)	43375	39125	27000	35625	71500	51125	13000	22125	36375	32750	18250	0	32250	25750	39875	38125	12875
952.7	327.3	Positive	Confirmed and Common Results	TAG 58:6+NH4	(-FA 20:1)	79000	41250	31500	64250	48000	55250	24000	38125	39375	42750	36375	24125	57625	43250	34875	42000	41875
952.7	345.3	Positive	Confirmed and Common Results	TAG 58:6+NH4	(-FA 22:6)	98625	109625	65625	89500	90875	84750	47625	50500	41750	77500	55375	70500	106875	159750	123625	111750	62500
950.8	273.3	Positive	Confirmed and Common Results	TAG 58:7+NH4	(-FA 16:0)	174250	137875	53375	187500	179125	172750	56375	101750	105500	285875	188875	66625	92875	139625	96375	118625	85375
950.8	287.3	Positive	Confirmed and Common Results	TAG 58:7+NH4	(-FA 17:0)	278125	495750	220125	232750	406500	324625	128875	336375	254375	357625	291250	268250	442125	511500	618625	481875	332000
950.8	299.3	Positive	Confirmed and Common Results	TAG 58:7+NH4	(-FA 18:1)	167625	113500	66500	183875	109875	137250	77250	91500	102125	92375	93875	68000	137000	150625	160250	153750	40750
950.8	345.3	Positive	Confirmed and Common Results	TAG 58:7+NH4	(-FA 22:6)	94625	92875	44375	89375	83500	104375	33250	55625	41125	68375	42000	50000	92750	118125	107375	55500	19875
948.6	217.3	Positive	Confirmed and Common Results	TAG 58:8+NH4	(-FA 12:0)	84250	71125	32875	112125	44875	48750	60375	35875	60750	44500	31250	43375	29250	36750	25500	50375	14625
948.6	285.3	Positive	Confirmed and Common Results	TAG 58:8+NH4	(-FA 17:1)	233250	314250	151375	166250	347125	269750	110500	259750	144375	205000	125875	155000	293375	343750	380625	293750	158625
948.6	297.3	Positive	Confirmed and Common Results	TAG 58:8+NH4	(-FA 18:2)	252375	252000	146000	209750	164625	181875	94125	215250	169125	208375	139125	144000	206375	181625	182375	226875	133875
948.6	299.3	Positive	Confirmed and Common Results	TAG 58:8+NH4	(-FA 18:1)	89625	103125	93125	108125	0	131125	43500	89375	53875	89000	103875	57375	133625	137875	96375	0	33125
948.6	321.3	Positive	Confirmed and Common Results	TAG 58:8+NH4	(-FA 20:4)	2141375	2156500	1028125	1873625	1702125	1766750	857625	1801875	1543625	1686375	1249625	1066750	1599125	1874500	1862125	1651125	1370250
948.6	345.3	Positive	Confirmed and Common Results	TAG 58:8+NH4	(-FA 22:6)	155000	154000	116250	144625	178000	157125	66250	119250	109375	113375	87000	71625	146000	231125	169375	151625	19250
946.8	271.3	Positive	Confirmed and Common Results	TAG 58:9+NH4	(-FA 16:1)	95000	93250	35125	103625	117250	106750	49750	90875	41250	75125	109000	50250	90000	71375	82250	74500	53000
946.8	299.3	Positive	Confirmed and Common Results	TAG 58:9+NH4	(-FA 18:1)	96375	112750	58375	143375	86750	125250	56500	115875	67750	90750	61625	66500	114125	162875	126625	107625	42625
946.8	321.3	Positive	Confirmed and Common Results	TAG 58:9+NH4	(-FA 20:4)	62000	49125	25375	73625	37625	52750	20375	34500	39125	20000	37750	25625	36375	83375	0	21875	16875
946.8	345.3	Positive	Confirmed and Common Results	TAG 58:9+NH4	(-FA 22:6)	91750	80000	30500	88625	50375	62625	30500	66000	35625	56250	56250	42375	58625	105125	78375	60875	16375
972.7	271.3	Positive	Confirmed and Common Results	TAG 59:3+NH4	(-FA 16:1)	69875	74875	66250	67125	63500	104625	21125	43750	58125	49500	27500	34875	104625	86375	76625	66125	24625
972.7	287.3	Positive	Confirmed and Common Results	TAG 59:3+NH4	(-FA 17:0)	95500	177625	79500	75000	138625	143500	87875	112000	159875	99250	54625	138375	156250	210875	226500	152375	158500
970.7	285.3	Positive	Confirmed and Common Results	TAG 59:4+NH4	(-FA 17:1)	177500	286875	99125	122000	155750	127500	111375	126375	182875	145750	96125	157500	259625	265500	406375	501500	237625
992.9	319.3	Positive	Confirmed and Common Results	TAG 60:0+NH4	(-FA 20:5)	1144500	1154875	587625	1052500	1048875	1126625	642000	967875	926250	940625	739125	632000	870250	1027750	1244500	1004375	801750
992.9	329.3	Positive	Confirmed and Common Results	TAG 60:0+NH4	(-FA 20:0)	201500	309000	172000	133500	297250	225125	109000	241500	202375	224500	106625	194500	319750	402500	401250	292875	198125
992.9	345.3	Positive	Confirmed and Common Results	TAG 60:0+NH4	(-FA 22:6)	459250	436625	228375	417625	375875	399250	225250	357625	319250	406625	258875	209000	399875	359125	424500	389875	291375
990.9	273.3	Positive	Confirmed and Common Results	TAG 60:1+NH4	(-FA 16:0)	78625	40875	51750	74000	61375	0	31125	83250	54875	59375	55125	63375	66250	75625	84500	47125	35375
990.9	327.3	Positive	Confirmed and Common Results	TAG 60:1+NH4	(-FA 20:1)	145750	191125	73500	107500	135125	114125	66250	206500	129500	175000	73500	98750	234875	278375	288375	192500	223875
988.9	273.3	Positive	Confirmed and Common Results	TAG 60:2+NH4	(-FA 16:0)	116125	89625	0	65000	138750	133625	47125	106750	108000	104500	28750	70750	115000	129875	94875	135125	0
988.9	325.3	Positive	Confirmed and Common Results	TAG 60:2+NH4	(-FA 20:2)	131875	208000	105625	83875	170500	140875	56625	171000	90375	131750	67875	133750	139625	219250	249125	205000	144375
986.9	273.3	Positive	Confirmed and Common Results	TAG 60:3+NH4	(-FA 16:0)	55625	74875	21750	55375	26750	47000	13750	54750	27750	23875	29375	18875	69750	41750	46250	68625	20625
984.9	259.3	Positive	Confirmed and Common Results	TAG 60:4+NH4	(-FA 15:0)	33625	38500	15625	38875	29625	51250	18250	25750	44000	31375	0	17125	22500	21125	16750	22125	0
984.9	299.3	Positive	Confirmed and Common Results	TAG 60:4+NH4	(-FA 18:1)	243375	317625	151625	208750	243500	241250	115875	208750	209875	262375	96125	210875	308375	354250	499750	401125	412875
984.9	321.3	Positive	Confirmed and Common Results	TAG 60:4+NH4	(-FA 20:4)	159875	297500	188875	137625	307000	267125	120125	271875	188875	227250	110000	178250	350500	368125	355500	280000	219375
982.8	259.3	Positive	Confirmed and Common Results	TAG 60:5+NH4	(-FA 15:0)	113250	73500	27250	61125	96625	75250	50000	75000	44875	50875	34750	37750	65500	52500	53500	56250	15750
982.8	297.3	Positive	Confirmed and Common Results	TAG 60:5+NH4	(-FA 18:2)	84875	85125	56000	40750	101125	87125	47125	98375	80375	102500	47750	86000	87125	96500	96625	103125	110000
982.8	319.3	Positive	Confirmed and Common Results	TAG 60:5+NH4	(-FA 20:5)	325875	393625	189375	127875	342500	279125	148750	313750	226500	364875	122625	225125	453000	546375	593375	436000	330125
978.9	297.3	Positive	Confirmed and Common Results	TAG 60:7+NH4	(-FA 18:2)	35250	41500	0	36500	0	35125	0	31000	23250	25750	11000	19875	34750	13625	30250	31625	0
978.9	315.3	Positive	Confirmed and Common Results	TAG 60:7+NH4	(-FA 19:0)	378625	557375	266000	212000	409750	461750	187250	475125	297125	368625	245125	257125	508375	611375	699625	494500	482000
